sample_id	type	source	species	country	mean1	mean2	mean3	sd1	sd2	sd3	status	contributor	location	year	month	latitude	longitude	sex_call	sample_set	aim_species	taxon
AR0027-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Angola	-62.684647	32.906555	-37.971523	-52.5553	-26.669546	-23.641504	training	Joao Pinto	Luanda	2009.0	4.0	-8.884	13.302	F	AG1000G-AO	coluzzii	coluzzii
AV0149-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-60.287659999999995	11.624105	-22.000632999999997	-41.793853999999996	-24.51823	-19.271523000000002	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	coluzzii	coluzzii
AC0116-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-94.015976	-23.333876	-8.215763	-46.974476	-38.531857	-24.061607000000002	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AV0237-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-91.87935	5.982803	-27.356544	-55.61739	-35.269253000000006	-26.755442	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	coluzzii	coluzzii
BK0015-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Central African Republic	-76.72832	25.212584	-37.27662	-56.637466	-30.356468	-25.788303	training	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	coluzzii	coluzzii
AJ0061-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-58.088963	-1.4362503999999998	-12.269407000000001	-35.263134	-25.328342000000003	-16.870248999999998	training	Joao Pinto	Antula	2010.0	-1.0	11.890999999999998	-15.582	F	AG1000G-GW	gambiae	gcx1
AB0209-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-77.92706	13.404024	-28.723447999999998	-51.628902000000004	-30.576643	-24.136129999999998	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-A	coluzzii	coluzzii
AC0019-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-73.304085	-69.81283	30.360584000000003	-36.397909999999996	-48.826977	-22.89862	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
BL0278-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-79.01643	-74.57897	32.074165	-38.455017	-51.51119	-25.012712	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
BL0233-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-86.12909	-78.73291	33.177563	-41.262375	-54.146280000000004	-26.827877	training	Bilali Kabula	Muleba	2015.0	6.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
BP0041-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Democratic Republic of the Congo	-74.70314	-23.897285	-1.6890006999999998	-37.473236	-33.321995	-18.559797	training	David Weetman	Gbadolite	2015.0	7.0	4.283	21.017	F	AG1000G-CD	gambiae	gambiae
BL0269-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-79.54715999999999	-75.96451	32.916058	-38.969524	-52.572109999999995	-25.218287	training	David Weetman	Moshi	2012.0	8.0	-3.4819999999999998	37.308	F	AG1000G-TZ	arabiensis	arabiensis
AZ0160-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-87.35616	-77.99695	32.218803	-41.12271	-53.422092000000006	-26.804714	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AB0258-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-101.307686	6.927131	-30.745384	-60.688545	-38.18517	-29.649246	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AP0013-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-102.99336	-55.913498	13.574264000000001	-44.895447	-47.449709999999996	-24.944457999999997	training	Igor Sharakhov	Combani	2011.0	-1.0	-12.779000000000002	45.143	M	AG1000G-FR	gambiae	gambiae
AG0454-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-46.519141999999995	-1.459179	-9.11595	-28.051474	-20.847929999999998	-13.95178	training	Beniamino Caputo	Sare Samba Sowe	2012.0	8.0	13.583	-15.9	UKN	AG1000G-GM-B	gambiae	gcx1
AC0298-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-81.61742	-26.79503	-1.5196711	-40.223602	-35.965309999999995	-20.209393	training	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AJ0059-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-57.68808000000001	-2.7158587000000005	-11.512926	-34.002434	-24.667929	-16.7059	training	Joao Pinto	Antula	2010.0	-1.0	11.890999999999998	-15.582	F	AG1000G-GW	gambiae	gcx1
BQ0070-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mozambique	-100.91945	-50.336796	9.992372999999999	-44.89716	-45.922226	-23.863182000000002	training	Joao Pinto	Furvela	2004.0	2.0	-23.715999999999998	35.299	F	AG1000G-MZ	gambiae	gambiae
BL0213-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-92.108315	-78.88658000000001	32.1858	-42.59297	-54.049313	-27.722715	training	Bilali Kabula	Muleba	2015.0	3.0	-1.962	31.651	F	AG1000G-TZ	arabiensis	arabiensis
BL0335-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-83.731346	-79.51455	34.277283000000004	-40.428024	-54.68820600000001	-26.979982	training	David Weetman	Tarime	2012.0	8.0	-1.431	34.199	F	AG1000G-TZ	arabiensis	arabiensis
AV0277-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-78.6983	-16.702242000000002	-8.28624	-40.922405	-32.83081	-20.475214	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	gambiae	gambiae
AV0235-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-79.95294	-30.502995000000002	1.5537935	-37.9886	-35.593758	-19.487217	validation	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	gambiae	gambiae
AN0425-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-99.93006	-18.915173	-13.085567999999999	-51.584003	-40.171127	-25.925549	training	Nora Besansky	Massila	2005.0	-1.0	10.187999999999999	14.142999999999999	F	AG1000G-CM-B	gambiae	gambiae
AV0262-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-79.4106	4.8750089999999995	-22.977411	-48.88707	-31.196499	-23.207365	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	coluzzii	coluzzii
AC0008-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-75.87743	-65.30946999999999	26.824003	-36.15023	-45.96222	-22.187535999999998	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
BL0391-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-94.26369	-45.738167	8.450942999999999	-42.057567999999996	-42.651196	-22.425611	validation	David Weetman	Muheza	2013.0	1.0	-4.94	38.948	F	AG1000G-TZ	gambiae	gambiae
AJ0145-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-95.13781	-3.6718830000000002	-21.827198000000003	-53.84168199999999	-36.814147999999996	-26.498556	training	Joao Pinto	Safim	2010.0	-1.0	11.957	-15.649000000000001	F	AG1000G-GW	gambiae	gcx1
AY0084-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cote d'Ivoire	-75.56438	16.666908	-30.49874	-52.147403999999995	-30.018557	-24.012499	training	David Weetman	Tiassale	2012.0	-1.0	5.898	-4.823	F	AG1000G-CI	coluzzii	coluzzii
AB0282-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-84.8236	5.4692883000000005	-25.061192000000002	-51.058014	-32.39707	-24.997765	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	coluzzii	coluzzii
AA0138-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-62.39399	12.206158	-23.003529	-43.042823999999996	-25.228968	-20.047554	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	coluzzii	coluzzii
AN0402-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cameroon	-64.01563	31.248478000000002	-37.23855	-52.715385	-26.890493	-23.58904	training	Brad White	Nkolondom	2013.0	10.0	3.972	11.515999999999998	F	AG1000G-CM-C	coluzzii	coluzzii
AN0149-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-77.08198	-15.477656	-8.485322	-40.55113	-32.364353	-20.092882	validation	Nora Besansky	Mayos	2009.0	9.0	4.341	13.558	F	AG1000G-CM-A	gambiae	gambiae
AZ0202-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Malawi	-88.57396	-81.3913	34.323997	-42.197887	-55.755764	-27.84716	training	Martin Donnelly	Chikhwawa	2015.0	5.0	-15.933	34.755	F	AG1000G-MW	arabiensis	arabiensis
AC0137-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-86.28065500000001	-23.192242	-5.982506	-42.536522	-35.660206	-22.137577	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
BK0002-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Central African Republic	-71.47008000000001	24.585048999999998	-35.314403999999996	-53.51014	-28.196517999999998	-24.531805	training	Alessandra della Torre	Bangui	1993.0	12.0	4.367	18.583	F	AG1000G-CF	coluzzii	coluzzii
AA0092-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-80.22091999999999	16.679722	-31.779968	-54.651615	-31.691723	-25.231203	training	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
AB0318-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-74.51829000000001	-25.695210999999997	-0.29953998	-36.666763	-33.328396000000005	-18.48931	training	Nora Besansky	Monomtenga	2004.0	7.0	12.06	-1.17	F	AG1000G-BF-C	gambiae	gambiae
AA0057-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-66.56211	-19.452332000000002	-2.5786189999999998	-33.980034	-29.862759999999998	-17.002945	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
AS0020-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gabon	-85.77184	-33.949455	2.3484697	-40.330433	-37.928196	-20.859404	training	Joao Pinto	Libreville	2000.0	12.0	0.384	9.455	F	AG1000G-GA-A	gambiae	gambiae
AA0119-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-78.36073	-12.759799000000001	-10.845074	-41.824622999999995	-31.991954999999997	-20.940102	training	David Weetman	Koforidua	2012.0	11.0	6.093999999999999	-0.261	F	AG1000G-GH	gambiae	gambiae
AN0426-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-93.547485	-17.274445999999998	-12.474192	-47.977463	-36.91581	-24.735613	training	Nora Besansky	Massila	2005.0	-1.0	10.187999999999999	14.142999999999999	F	AG1000G-CM-B	gambiae	gambiae
AN0109-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-83.72955	-28.165663000000002	-1.3044056	-40.694855	-36.625225	-20.744142999999998	training	Nora Besansky	Gado Badzere	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AZ0434-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-92.664215	5.163536	-27.013878000000002	-55.6259	-35.432472	-26.761906	training	Austin Burt	Tieneguebougou	2014.0	8.0	12.81	-8.08	F	AG1000G-ML-A	coluzzii	coluzzii
AC0023-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-86.13051	-79.13452	33.413754	-41.178864000000004	-54.267573999999996	-27.013615	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
AN0083-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-78.99661	-22.904514000000002	-3.7976692	-39.475826	-34.135	-19.932571	training	Nora Besansky	Zembe Borongo	2009.0	9.0	5.747000000000001	14.442	F	AG1000G-CM-A	gambiae	gambiae
AZ0291-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-88.53251999999999	14.701092000000001	-32.770638	-58.003014	-34.239132	-27.268238	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	F	AG1000G-ML-A	coluzzii	coluzzii
AV0263-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-87.0674	-24.139896	-5.2720795	-43.579544	-37.15465	-21.913507	training	Ken Vernick	Takan	2012.0	10.0	11.47	-8.33	F	AG1000G-GN-B	gambiae	gambiae
AG0200-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-50.585159999999995	12.40697	-19.305435	-36.95821	-21.648327	-16.856579999999997	training	Martin Donnelly	Njabakunda	2011.0	10.0	13.55	-15.9	F	AG1000G-GM-A	coluzzii	gcx2
AA0090-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Ghana	-74.26581999999999	11.579014	-26.05132	-49.50631	-29.531858000000003	-22.877363	training	David Weetman	Takoradi	2012.0	8.0	4.912	-1.774	F	AG1000G-GH	coluzzii	coluzzii
AY0087-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cote d'Ivoire	-78.797676	9.309122	-25.69606	-50.69493	-31.148907	-23.613901000000002	validation	David Weetman	Tiassale	2012.0	-1.0	5.898	-4.823	F	AG1000G-CI	coluzzii	coluzzii
AV0220-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Guinea	-60.831286999999996	17.765556	-26.773819	-44.9487	-25.079613000000002	-20.604973	validation	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	coluzzii	coluzzii
AG0321-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-82.50426999999999	9.219192999999999	-26.762790000000003	-52.420517	-32.2978	-24.669577	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AJ0127-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-76.369675	-17.162518	-7.148298700000001	-39.603706	-32.2598	-19.685062	training	Joao Pinto	Leibala	2010.0	-1.0	12.272	-14.222000000000001	F	AG1000G-GW	gambiae	gambiae
AP0032-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-101.515625	-56.79991999999999	14.513015	-45.130234	-47.827236	-24.50959	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	M	AG1000G-FR	gambiae	gambiae
AV0406-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-86.456314	-21.26606	-7.467728599999999	-43.322952	-35.499203	-22.29851	training	Ken Vernick	Toumani Oulena	2012.0	10.0	10.83	-7.81	F	AG1000G-GN-B	gambiae	gambiae
BL0307-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Tanzania	-85.80937	-80.23331	34.23556	-41.386140000000005	-55.14368	-27.270134000000002	training	David Weetman	Tarime	2012.0	8.0	-1.431	34.199	F	AG1000G-TZ	arabiensis	arabiensis
AB0160-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-95.909966	-17.403269	-13.019947	-49.354	-37.803795	-25.370073	training	Austin Burt	Bana	2012.0	7.0	11.232999999999999	-4.4719999999999995	M	AG1000G-BF-A	gambiae	gambiae
AC0272-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-104.13391999999999	-35.52305	-1.9033619	-48.838722	-43.997143	-25.86694	training	Martin Donnelly	Kihihi	2012.0	11.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AC0225-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-88.706314	-31.870860999999998	0.048541848	-42.170242	-38.57947	-21.849916	training	Martin Donnelly	Kihihi	2012.0	10.0	-0.7509999999999999	29.701	F	AG1000G-UG	gambiae	gambiae
AZ0259-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-89.37379	-22.571452999999998	-7.384816000000001	-44.562477	-36.688503000000004	-23.00252	training	Nora Besansky	Bancoumana	2004.0	8.0	12.2	-8.2	F	AG1000G-ML-B	gambiae	gambiae
AG0373-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-89.08755	7.36165	-27.443556	-54.708405000000006	-34.24883	-26.256502	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AV0041-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-70.06144	-20.700247	-2.5678697	-35.697548	-31.256123	-17.695616	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-A	gambiae	gambiae
AC0155-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Uganda	-76.51106	-13.558891000000001	-9.583582	-40.975613	-32.13299	-20.073532	validation	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	gambiae	gambiae
AN0427-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-90.8943	-20.740557	-9.187330000000001	-45.810913	-36.953114	-23.521957	training	Nora Besansky	Massila	2005.0	-1.0	10.187999999999999	14.142999999999999	F	AG1000G-CM-B	gambiae	gambiae
BL0065-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Tanzania	-89.79051	-21.080862	-8.472362	-45.461304	-37.243214	-22.9429	training	Bilali Kabula	Muleba	2015.0	6.0	-1.962	31.651	F	AG1000G-TZ	gambiae	gambiae
AA0072-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Ghana	-93.69879	-19.26311	-11.076485	-47.809734000000006	-37.700687	-24.330513	training	David Weetman	Madina	2012.0	11.0	5.667999999999999	-0.21899999999999997	F	AG1000G-GH	gambiae	gambiae
AB0272-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-92.46579	-18.367342	-11.314269	-47.341187	-36.991554	-24.204468	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	gambiae	gambiae
AY0045-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Cote d'Ivoire	-78.09709000000001	12.52926	-27.862925	-51.62729	-30.698821999999996	-24.078362	training	David Weetman	Tiassale	2012.0	-1.0	5.898	-4.823	F	AG1000G-CI	coluzzii	coluzzii
AG0146-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Gambia, The	-82.44719	-5.085171	-17.396854	-46.18963	-32.413105	-23.032398	validation	Martin Donnelly	Njabakunda	2011.0	8.0	13.55	-15.9	F	AG1000G-GM-A	gambiae	gcx1
AJ0155-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea-Bissau	-62.644615	-1.9478831	-13.332235	-37.502975	-26.675410999999997	-17.967806	training	Joao Pinto	Safim	2010.0	-1.0	11.957	-15.649000000000001	F	AG1000G-GW	gambiae	gcx1
AZ0330-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-91.68588000000001	-16.902966	-11.926366999999999	-47.551840000000006	-36.921665000000004	-23.894524	training	Austin Burt	Kababougou	2014.0	8.0	12.89	-8.15	M	AG1000G-ML-A	gambiae	gambiae
BK0042-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Central African Republic	-68.88225	23.637625	-33.854794	-52.058212	-27.54334	-23.587303	validation	Alessandra della Torre	Bangui	1994.0	1.0	4.367	18.583	F	AG1000G-CF	coluzzii	coluzzii
AV0037-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-67.94394	-22.896454000000002	-0.36868757	-33.801903	-30.599575	-16.976889	training	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-A	gambiae	gambiae
AZ0416-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Mali	-79.63359	9.5125885	-26.310469	-50.354107	-30.840059999999998	-24.169775	training	Austin Burt	Tieneguebougou	2014.0	8.0	12.81	-8.08	F	AG1000G-ML-A	coluzzii	coluzzii
AB0374-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-91.10857	-19.408281	-10.1595745	-46.56665	-37.065838	-23.575775	training	Austin Burt	Bana	2014.0	7.0	11.232999999999999	-4.4719999999999995	F	AG1000G-BF-B	gambiae	gambiae
AP0020-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mayotte	-86.370346	-47.57527	11.9219885	-38.967876000000004	-40.779385	-20.994076	training	Igor Sharakhov	Mtsanga Charifou	2011.0	-1.0	-12.991	45.156000000000006	M	AG1000G-FR	gambiae	gambiae
AG0050-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Gambia, The	-75.90309	7.938575999999999	-23.819344	-48.4774	-30.253708000000003	-22.573626	training	Charles Godfray	Wali Kunda	2012.0	10.0	13.567	-14.917	F	AG1000G-GM-C	coluzzii	gcx2
AN0586-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-70.13082	-21.801867	-1.9273485000000001	-34.991127	-30.894606	-17.773712	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AN0577-CW	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-72.055084	-14.928097	-7.5243793000000005	-37.975229999999996	-30.497082000000002	-18.980976000000002	training	Brad White	Manda	2013.0	10.0	5.726	10.868	F	AG1000G-CM-C	gambiae	gambiae
AB0270-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-87.451706	-29.366837	-1.6096128	-42.132	-37.78779	-21.765923	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	gambiae	gambiae
AB0138-Cx	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-88.11586	9.9493475	-28.927234999999996	-55.555065	-34.08463	-26.314678000000004	training	Austin Burt	Souroukoudinga	2012.0	7.0	11.235	-4.535	F	AG1000G-BF-A	coluzzii	coluzzii
AN0300-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Cameroon	-77.86084	-27.395771000000003	0.033477847000000005	-37.91066	-34.475212	-19.335214999999998	training	Nora Besansky	Daiguene	2009.0	9.0	4.777	13.844000000000001	F	AG1000G-CM-A	gambiae	gambiae
AV0143-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Guinea	-100.35968000000001	-32.489582	-3.2293383999999996	-47.641284999999996	-42.198665999999996	-25.117393	validation	Ken Vernick	Koundara	2012.0	10.0	8.48	-9.53	F	AG1000G-GN-B	gambiae	gambiae
AB0503-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_coluzzii	Burkina Faso	-91.73999	8.689349	-28.997253000000004	-56.72135	-35.256405	-27.189315999999998	training	Austin Burt	Souroukoudinga	2014.0	7.0	11.235	-4.535	F	AG1000G-BF-B	coluzzii	coluzzii
AC0075-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_arabiensis	Uganda	-82.3383	-73.90588000000001	30.902890000000003	-39.16769	-51.066906	-25.123684	training	Martin Donnelly	Nagongera	2012.0	10.0	0.77	34.025999999999996	F	AG1000G-UG	arabiensis	arabiensis
AB0177-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Burkina Faso	-89.3047	-24.261494	-5.961776	-44.188297	-37.280903	-22.656101	training	Austin Burt	Pala	2012.0	7.0	11.15	-4.235	F	AG1000G-BF-A	gambiae	gambiae
AK0226-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Kenya	-104.29451	-48.853992	7.888992999999999	-46.510185	-46.702232	-24.619398	training	Janet Midega	Kilifi	2000.0	-1.0	-3.511	39.909	M	AG1000G-KE	gambiae	gambiae
AV0409-C	public_wgs	Ag1000G Consortium (2021)	Anopheles_gambiae	Mali	-82.781876	-16.890333	-9.533605999999999	-42.440163	-33.586895	-21.742617000000003	training	Ken Vernick	Toumani Oulena	2012.0	10.0	10.83	-7.81	F	AG1000G-GN-B	gambiae	gambiae
