SPECIMEN_ID	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	WHAT_THREE_WORDS	HABITAT	ELEVATION	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	OTHER_INFORMATION	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KIMA_004_B1	290	ASP-BUMI-BF-2103-04	PLATE4	B1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806234B_B1	41336	59.0	42971.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	low_load	Plasmodium_falciparum		54.0
KIMA_004_C1	291	ASP-BUMI-BF-2103-04	PLATE4	C1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806234B_C1	41336	29.0	920.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KIMA_004_D1	292	ASP-BUMI-BF-2103-04	PLATE4	D1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253704	45794	57.0	78809.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE	no			
KIMA_004_E1	293	ASP-BUMI-BF-2103-04	PLATE4	E1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253705	45794	55.0	19002.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_004_F1	294	ASP-BUMI-BF-2103-04	PLATE4	F1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253706	45794	57.0	51370.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KIMA_004_G1	295	ASP-BUMI-BF-2103-04	PLATE4	G1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253707	45794	54.0	27266.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_004_H1	296	ASP-BUMI-BF-2103-04	PLATE4	H1	WHOLE_ORGANISM	Tube39	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2591	2019-08-07	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-08-07				HG1	Y	NOT_APPLICABLE		22.97	96	171.3	1.8	9.07	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	DN806234B_H1	41336	61.0	33085.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	low_load	Plasmodium_falciparum		139.0
KIMA_004_A2	297	ASP-BUMI-BF-2103-04	PLATE4	A2	WHOLE_ORGANISM	Tube40	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2985	2019-10-29	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-10-29				HG1	Y	NOT_APPLICABLE		20.87	90.6	132	0	3.64	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253709	45794	55.0	35333.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_004_B2	298	ASP-BUMI-BF-2103-04	PLATE4	B2	WHOLE_ORGANISM	Tube40	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2985	2019-10-29	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-10-29				HG1	Y	NOT_APPLICABLE		20.87	90.6	132	0	3.64	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253710	45794	60.0	28073.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
KIMA_004_C2	299	ASP-BUMI-BF-2103-04	PLATE4	C2	WHOLE_ORGANISM	Tube40	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE		Y	N	BF.BV.19-2985	2019-10-29	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306		RURAL AREA		06:00:00	PT30M	PYRETHROID_SPRAY_CATCH	INDOORS	Pyrethroid based-aerosol (Kaltox: an aerosol manufactured by SAPHYTO® and made of 0.20% Tetramethrin, 0.17% Permethrin, 0.75% Chlorpyrifos-ethyl, solvent, propulsor and 98,61% perfume) is sprayed inside the houses early in the morning (mainly at 6:00) after a white sheet is laid to cover the surface of the ground of the houses to collect dead or stunned mosquitoes due to the insecticide's effect. Fifteen minutes after the spraying, the white sheet is brought out from the house and the dead and knocked-down mosquitoes are collected using forceps, placed in petri dishes and send to the field laboratory for morphological identification. 	Taxon expert, morphology	Kill method: Kill or knocked out with a pyrethroid based-aerosol (Spraying time: 30 seconds, time elapsed from spraying to collection: 15 minutes). Collection method: All the dead and knocked-down mosquitoes are collected, kept in petri dishes and send to the field lab for morphological identification. Preservation1: Grouped in pool of at most 10 in 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 2 years. Preservation2: moved individually to PCR plate well with 200µl of 100% ethanol and stored at room temperature before the shipping. 	80%_ETHANOL	NOT_COLLECTED	2019-10-29				HG1	Y	NOT_APPLICABLE		20.87	90.6	132	0	3.64	0	0.6	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	ANOSPP10253711	45794	60.0	39495.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_coluzzii	Anopheles_coluzzii	VAE	no			
